UNIV_ID,BRANCH,UNIV_NAME,City,Address,State,ZIP,Sector_id
241182001,Antilles School of Technical Careers,Antilles School of Technical Careers,SANTURCE,Cayey Street 1911 William Jones Corner,PR,909,9
241191001,UNIVERSIDAD ADVENTISTA DE LAS ANTILLAS,Universidad Adventista de las Antillas,MAYAGUEZ,CARR 106 KM 2.2 INT,PR,6800118,2
241216001,Main Campus,Atlantic University College,Guaynabo,COLTON ST. # 9,PR,918,2
241225001,Universidad Central de Bayamon,Universidad Central de Bayamon,Bayamon,Avenida Zaya Verde Reparto La Milagrosa,PR,9591725,2
241304001,Columbia Central University,Columbia Central University-Caguas,Caguas,PO Box 8517,PR,726,3
241331001,Main Campus San Juan,Carlos Albizu University-San Juan,San Juan,Tanca Street 151Old San Juan,PR,9023711,2
241331002,Mayaguez Campus,Carlos Albizu University-San Juan,Mayaguez,#56 Jose de Diego St,PR,680,2
241377001,Bayamon Main Campus,Caribbean University-Bayamon,BAYAMON,CARR 167  KM 21.2 EXT. FOREST HILLS,PR,9604060,2
241386001,Carolina Branch,Caribbean University-Carolina,CAROLINA,CALLE IGNACIO ARZUAGA # 106,PR,985,2
241395001,Pontifica Catholic University of Puerto Rico - Arecibo Campus,Pontifical Catholic University of Puerto Rico-Arecibo,ARECIBO,PO BOX 144045,PR,6144045,2
241410001,Main Campus,Pontifical Catholic University of Puerto Rico-Ponce,PONCE,2250 Boulevard Luis A. Ferre Aguayo,PR,7179997,2
241517001,Main Campus,CEM College-San Juan,SAN JUAN,1206  13th. STREET  EXT SAN AGUSTIN,PR,9261931,3
241614001,Universidad Teológica del Caribe,Universidad Teologica del Caribe,Trujillo Alto,Road 848 Km. 0.6 Callejon Marquez Saint Just,PR,9780901,2
241720001,Colegio Universitario de San Juan,Colegio Universitario de San Juan,San Juan,180 Jose Oliver St Tres Monjitas Ind. Park,PR,918,1
241739001,Main Campus,Universidad Metropolitana,CUPEY,1399 AVE. ANA G. MENDEZ KM 0.3,PR,9281150,2
241739002,Aguadilla,Universidad Metropolitana,AGUADILLA,CARR 111 AGUADILLA,PR,605,2
241739003,Jayuya,Universidad Metropolitana,San Juan,CALLE CATALINA FIGUERAS #2 CENTRO,PR,664,2
241739004,Bayamon,Universidad Metropolitana,BAYAMON,"CENTRO DE GOBIERNO BAYAMON EDIF B, C, D Y F",PR,960,2
241739005,Comerio,Universidad Metropolitana,Comerio,Carr. 156 Calle Georgetti #22,PR,782,2
241739006,Orlando Campus,Universidad Metropolitana,Orlando,5601 South Semoran Blvd. Suite 55,FL,32822,2
241739007,South Florida Campus,Universidad Metropolitana,Miramar,3520 Enterprise Way Miramar Park of Commerce,FL,33025,2
241739008,Tampa Bay Campus,Universidad Metropolitana,Tampa,3655 West Waters Ave,FL,33614,2
241739009,Capital Area Campus,Universidad Metropolitana,Wheaton,11006 Veirs Mill Road,MD,20902,2
241739010,Dallas Campus,Universidad Metropolitana,Dallas,3010 N. Stemmons Fwy.,TX,75247,2
241766001,Main Campus,Puerto Rico Conservatory of Music,SAN JUAN,951 PONCE DE LEON AVE.,PR,9073373,1
241793001,Center for Advanced Studies on Puerto Rico and the Caribbean,Center for Advanced Studies On Puerto Rico and the Caribbean,San Juan,Calle Del Cristo #52,PR,901,2
241836001,San Sebastian Campus,EDP University of Puerto Rico Inc-San Sebastian,San Sebastian,Betances 49,PR,685,2
241836002,School of Nursing,EDP University of Puerto Rico Inc-San Sebastian,SAN SEBASTIAN,PO BOX 5078,PR,685,2
241906001,Main Campus,Emma's Beauty Academy-Mayaguez,MAYAGUEZ,CALLE MUNOZ RIVERA 9-11 & 10 Oeste,PR,680,9
241906002,Aguada Branch Campus,Emma's Beauty Academy-Mayaguez,Aguada,Carr. #2 Intersection to Carr. #417 Barrio Guanabano,PR,6020000,9
241951001,Antiguo Manicomio and Hospital La Concepción,Escuela de Artes Plasticas y Diseno de Puerto Rico,SAN JUAN,CAMPO DEL MORRO BARRIO BALLAJA & SAN SEBASTIAN ST,PR,9021112,1
242042001,Instituto Tecnologico de Puerto Rico,Instituto Tecnologico de Puerto Rico-Recinto de Manati,Manati,State Road 2  Km.43.7,PR,6741091,4
242112001,Huertas College,Huertas College,CAGUAS,#41 HECTOR R BUNKER  ST,PR,726,3
242121001,Humacao Community College,Humacao Community College,Humacao,Georgetti St 69,PR,792,2
242130001,ARECIBO CAMPUS,ICPR Junior College-Arecibo,ARECIBO,20 SAN PATRICIO,PR,6140067,6
242149001,Mayaguez Campus,ICPR Junior College-Mayaguez,MAYAGUEZ,80 WEST MCKINLEY ST,PR,6811108,6
242413001,Main Campus,Richport Technical College,GURABO,CARR189 KM 6.0,PR,778,9
242422001,Main Campus,Instituto de Banca y Comercio Inc,Hato Rey,"Ave. Ponce de Leon 61, 70 & 72",PR,9171102,6
242422002,Ponce,Instituto de Banca y Comercio Inc,Ponce,"Calle Ferrocarril 709, Esquina Concordia",PR,7175033,6
242422003,Mayaguez,Instituto de Banca y Comercio Inc,Mayaguez,"#75 Avenida Tenerife, Carretera #2, Bo. Sultana",PR,6801429,6
242422005,Guayama,Instituto de Banca y Comercio Inc,Guayama,"Carretera #3 km 138.2 Edificio Iraola, Bo Machete",PR,7849604,6
242422006,Fajardo,Instituto de Banca y Comercio Inc,Fajardo,"Carretera #3 Km. 44.0 Calle Marginal, Bo. Quebrada Fajardo",PR,7380000,6
242422007,Manati,Instituto de Banca y Comercio Inc,Manati,Carretera #2 Km. 49.7 Barrio Tierras Nuevas,PR,6740000,6
242422011,Carolina,Instituto de Banca y Comercio Inc,Carolina,"Carretera PR #3, Km. 13.8, Lote 3-A Los Colobos Canovanillas",PR,9830001,6
242422014,Caguas,Instituto de Banca y Comercio Inc,Caguas,"Carretera #1, Km. 33.7, Lote 3, Urbanizacion Bairoa",PR,726,6
242422018,Aguadilla,Instituto de Banca y Comercio Inc,Aguadilla,Carretera #2 Km 121.1 Bo. Caimital Alto,PR,603,6
242422019,Arecibo,Instituto de Banca y Comercio Inc,Arecibo,"Avenica Victor Rojas, Esquina Calle Cervantes, Barrio Pueblo",PR,612,6
242422020,San Juan (Escorial),Instituto de Banca y Comercio Inc,San Juan,"Avenida 65 de Infanteria Km. 5.4, Bo. Sabana Llana",PR,928,6
242422021,Bayamon,Instituto de Banca y Comercio Inc,Bayamon,"Carretera #2 Km., 15.3 Barrio Hato Tejas",PR,961,6
242422022,Yauco,Instituto de Banca y Comercio Inc,Yauco,"Yauco Plaza Shopping Center I, Local 49",PR,698,6
242422023,Moca,Instituto de Banca y Comercio Inc,Moca,145 Ave. La Moca,PR,676,6
242556001,"Instituto Tecnológico de Puerto Rico, Guayama Campus",Instituto Tecnologico de Puerto Rico-Recinto de Guayama,GUAYAMA,"URB. VIVES, FINAL CALLE PASEO DEL PUEBLO #2",PR,7840000,4
242565001,Instituto Tecnologico de P.R.-Recinto de Ponce,Instituto Tecnologico de Puerto Rico-Recinto de Ponce,PONCE,CANDIDO HOYOS 4820 URB. PERLA DEL SUR,PR,717,4
242583001,INSTITUTO TECNOLOGICO DE PR-RECINTO DE SAN JUAN,Instituto Tecnologico de Puerto Rico-Recinto de San Juan,SAN JUAN,CALLE ALEGRIA FINAL URB LAS VIRTUDES,PR,924,4
242617001,SAN GERMAN CAMPUS,Inter American University of Puerto Rico-San German,SAN GERMAN,INTERAMERICAN UNIVERSITY AVENUE,PR,6839801,2
242626001,Aguadilla Campus,Inter American University of Puerto Rico-Aguadilla,AGUADILLA,P.O. BOX 20000,PR,605,2
242635001,Arecibo Campus,Inter American University of Puerto Rico-Arecibo,ARECIBO,"BO SAN DANIEL SECTOR LAS CANELAS, Carr. 2 Km. 80.4",PR,614,2
242644001,INTER AMERICAN UNIVERSITY PUERTO RICO-BARRANQUITAS,Inter American University of Puerto Rico-Barranquitas,BARRANQUITAS,BO HELECHAL CARR 156 INTERSECCION 719,PR,7940517,2
242653001,Inter American University of Puerto Rico-Metro,Inter American University of Puerto Rico-Metro,SAN JUAN,CARRETERA #1 KM 16. 3 ESQ CALLE FRANCISCO SEIN,PR,9191293,2
242662001,PONCE CAMPUS,Inter American University of Puerto Rico-Ponce,MERCEDITA,104 TURPEAUX IND PARK,PR,7151602,2
242662004,centro de estudios ciberneticos,Inter American University of Puerto Rico-Ponce,Juana Diaz,"Plaza del Mercado Edificio A 2do Nivel,",PR,795,2
242680001,UIPR FAJARDO CAMPUS,Inter American University of Puerto Rico-Fajardo,FAJARDO,CALLE UNION BATEY CENTRAL CARR 195,PR,7387003,2
242699001,INTER AMERICAN UNIV. OF PUERTO RICO-GUAYAMA CAMPUS,Inter American University of Puerto Rico-Guayama,GUAYAMA,BO MACHETE ST. 744 KM 1.2,PR,785,2
242705001,Main Campus,Inter American University of Puerto Rico-Bayamon,BAYAMON,500 ROAD 830,PR,957,2
242723001,FACULTAD DE DERECHO,Inter American University of Puerto Rico-School of Law,San Juan,CALLE FEDERICO COSTA 170 SECTOR TRES MONJITAS,PR,9181303,2
242750001,Main Campus,International Technical College,SAN JUAN,104 LOAIZA CORDERO ST,PR,9183325,9
242820001,LICEO DE ARTE Y TECNOLOGIA,Liceo de Arte y Tecnologia,San Juan,405 Ponce de León Ave.,PR,9192346,9
242945001,Main Campus,Modern Hairstyling Institute-Bayamon,BAYAMON,BETANCES #20 ESQUINA DEGETAU,PR,961,9
242954001,Main Campus,Modern Hairstyling Institute-Arecibo,ARECIBO,VISTA AZUL SHOPPING CENTER #2 KM.80.0,PR,612,9
242972001,Main Campus,National University College,BAYAMON,ST RD 2 NATIONAL COLLEGE PLAZA BLDG. KM.,PR,9602036,3
242972002,Arecibo Branch Campus,National University College,ARECIBO,Manuel Perez Aviles St. Victor Rojas Avenue,PR,612,3
242972003,Rio Grande Branch Campus,National University College,RIO GRANDE,PO Box 3064,PR,745,3
242972004,Ponce Branch Campus,National University College,Ponce,PO Box 801243 Coto Laurel,PR,7801243,3
242972005,National University College - Caguas Campus,National University College,Caguas,190 Ave Gautier Benitez  Esq Ave Federico Degetau,PR,7250000,3
243072001,Main Campus,Ponce Paramedical College Inc,PONCE,1213 ACACIA STREET  VILLA FLORES URB,PR,7162901,6
243072002,Ponce Paramedical College Branch,Ponce Paramedical College Inc,Mayaguez,"Road #2, Sábalos #410",PR,680,6
243081001,Ponce Health Sciences University,Ponce Health Sciences University,PONCE,Urb Industrial Reparada 2 #388,PR,7162347,3
243106001,Main Campus,University of Puerto Rico-Aguadilla,Ramey,Belt St,PR,6046150,1
243115001,University Of Puerto Rico At Arecibo,University of Puerto Rico-Arecibo,ARECIBO,FINCA LAS DUNAS CARR 653 RUTA 129 KM 8,PR,6144010,1
243133001,Main Campus,University of Puerto Rico-Bayamon,Bayamon,174 Road  #170 Industrial Minillas,PR,9591911,1
243142001,Universidad de Puerto Rico en Carolina,University of Puerto Rico-Carolina,Carolina,CARRETERA 887 BO SAN ANTON,PR,9844800,1
243151001,UPR-Cayey,University of Puerto Rico-Cayey,Cayey,205 Antonio R. Barcelo Ave.,PR,736,1
243179001,University of Puerto Rico at Humacao,University of Puerto Rico-Humacao,Humacao,Call Box 860,PR,792,1
243188001,UNIVERSITY OF PUERTO RICO AT UTUADO,University of Puerto Rico-Utuado,UTUADO,PO BOX 2500 CARR. # 10 KM. 52.2,PR,641,1
243197001,"University of PR, Mayaguez Campus",University of Puerto Rico-Mayaguez,MAYAGUEZ,"259 Boulevard Alfonso Valdez Mayaguez, PR 00681",PR,6819000,1
243203001,Medical Science Campus,University of Puerto Rico-Medical Sciences,San Juan,"Medical Science Center, Americo Miranda Avenue",PR,9365067,1
243212001,University of Puerto Rico in Ponce,University of Puerto Rico-Ponce,PONCE,2151 Santiago de los Caballeros Avenue,PR,7169996,1
243221001,University of Puerto Rico-Rio Piedras Campus,University of Puerto Rico-Rio Piedras,San Juan,PONCE DE LEON  AVE,PR,9313301,1
243346001,Main Campus,Universidad del Este,CAROLINA,"CARR. # 190 Km. 1.8, BO. SABANA ABAJO",PR,9842010,2
243346002,University Center Cabo Rojo,Universidad del Este,Cabo Rojo,Carr. 100 Sector Miradero Km. 4.8,PR,6231159,2
243346003,University Center Barceloneta,Universidad del Este,Barceloneta,Carretera #2 Km59 Hm 5 sector Tiburon,PR,617,2
243346004,University Center Santa Isabel,Universidad del Este,Santa Isabel,PO Box 756,PR,7579998,2
243346006,University Center Yauco,Universidad del Este,Yauco,Calle Santo Domingo Final No. 29,PR,698,2
243346007,"University Center Orlando, FL",Universidad del Este,Orlando,5601 South Semoran Blvd. Suite 55,FL,32822,2
243346008,University Center South Florida,Universidad del Este,Miami Lakes,15201 NW 79th Court,FL,33016,2
243346009,"University Center Tampa Bay, FL",Universidad del Este,Tampa,3655  West Water Ave.,FL,33614,2
243346010,Capital Area Campus,Universidad del Este,Wheaton,11006 Veirs Mill Road,MD,20902,2
243346011,University Center Dallas,Universidad del Este,Dallas,"3010 N Stemmons Fwy Dallas, TX 75247",TX,75247,2
243443001,UNIVERSITY OF THE SACRED HEART,Universidad del Sagrado Corazon,SANTURCE,CALLE ROSALES  PDA 26 1/2,PR,909,2
243498001,Evangelical Seminary of Puerto Rico,Seminario Evangelico de Puerto Rico,SAN JUAN,776 PONCE DE LEON AVENUE,PR,9252207,2
243568001,Universidad Central Del Caribe,Universidad Central Del Caribe,Bayamon,Ramon Ruiz Arnau University Hospital Laurel Ave,PR,9606032,2
243577001,Universidad Politecnica de Puerto Rico,Universidad Politecnica de Puerto Rico,HATO REY,377 PONCE DE LEON AVE,PR,918,2
243586001,Pontifical Catholic University of Puerto Rico,Pontifical Catholic University of Puerto Rico-Mayaguez,MAYAGUEZ,482 S Calle Ramon E Betances,PR,680,2
243601001,Main Campus,Universidad del Turabo,GURABO,CARR. # 189 KM 3.3,PR,7783030,2
243601002,Yabucoa Campus,Universidad del Turabo,Yabucoa,Carr. # 901 k.m. 1.4 Bo. Juan Martin,PR,767,2
243601003,Cayey Campus,Universidad del Turabo,Cayey,Carr. # 14 Edificio La Sierra K.m. 70.6 Bo Montell,PR,737,2
243601005,Isabela Campus,Universidad del Turabo,Isabela,Apartado 807,PR,6620807,2
243601006,Ponce Campus,Universidad del Turabo,Ponce,Carr. #14 Km 3.4 Bo. Machuelos,PR,732,2
243601007,Barceloneta Campus,Universidad del Turabo,Barceloneta,Carr. #2 Km 59 Sector Tiburón,PR,617,2
243601008,Metro Orlando,Universidad del Turabo,Orlando,5601 South Semoran Blvd. Suite 55,FL,32822,2
243601009,"University Center Tampa Bay, FL",Universidad del Turabo,Tampa,3655  West Water Ave.,FL,33614,2
243601010,University Center South Florida,Universidad del Turabo,Miramar,3520 Enterprise Way-Miramar Park of Commerce,FL,33025,2
243601011,Capital Area Campus,Universidad del Turabo,Wheaton,11006 Veirs Mill Road,MD,20902,2
243601012,Dallas,Universidad del Turabo,Dallas,3010 N Stemmons Fwy,TX,75247,2
243638001,National Campus,College of Micronesia-FSM,Pohnpei,"P.O. Box 159, Kolonia",FM,969410159,4
243638002,Chuuk Campus,College of Micronesia-FSM,Chuuk,"P.O. Box 879, Weno",FM,96942,4
243638003,Kosrae Campus,College of Micronesia-FSM,Kosrae,PO BOX 37 TOFOL,FM,96944,4
243638004,Yap Campus,College of Micronesia-FSM,Colonia,PO BOX 286 COLONIA,FM,969430286,4
243638005,Pohnpei State Campus,College of Micronesia-FSM,Pohnpei,P.O. Box 614,FM,96941,4
243638006,FSM Fisheries and Maritime Institute (FMI),College of Micronesia-FSM,Colonia,P.O. Box 1056,FM,969431056,4
243647001,Main Campus,Palau Community College,Koror,MEDALAII,PW,96940,4
243665001,St. Thomas Campus (Main Campus),University of the Virgin Islands,CHARLOTTE AMALIE,#2 JOHN BREWERS BAY,VI,8029990,1
243665002,UVI Albert A. Sheen Campus,University of the Virgin Islands,Saint Croix,"RR1 - 10,000 Kingshill",VI,8509781,1
243744001,Main Campus,Stanford University,STANFORD,Building 10,CA,943052061,2
243744002,Stanford in Washington,Stanford University,Washington,"2661 Connecticut Ave, N.W.",DC,20008,2
243744003,Hopkins Marine Station,Stanford University,Pacific Grove,120 Ocean View Boulevard,CA,939503094,2
243744004,"Stanford in Santiago, Chile",Stanford University,Santiago,"Santiago, Chile",,750-0753,2
243744006,"Stanford in Berlin, Germany",Stanford University,Berlin,"Berlin, Germany",,,2
243744007,Stanford Japan Center,Stanford University,Kyoto,"Kyoto, Japan",,,2
243744008,Stanford in Paris,Stanford University,Paris,"Paris, France",,,2
243744009,Stanford in Florence,Stanford University,Firenze,Piazza Santa Maria Sopr'Arno 1,,0,2
243744010,Stanford in Oxford,Stanford University,Oxford,"Oxford, England",,,2
243744012,Stanford in Beijing,Stanford University,Beijing,"Beijing, China",,,2
243744013,"Stanford in Madrid, Spain",Stanford University,Madrid,"Instituto Internacional, Miguel Angel, 8",,,2
243744014,"Stanford in Capetown, South Africa",Stanford University,Cape Town,"Waverley Business Park Bldg 11A, Wycroft Road",,,2
243780001,Main Campus,Purdue University-Main Campus,WEST LAFAYETTE,610 Purdue Mall,IN,479071076,1
243780002,Anderson Campus,Purdue University-Main Campus,Anderson,1920 Purdue Parkway,IN,46016,1
243780003,Richmond Campus,Purdue University-Main Campus,Richmond,2325 Chester Boulevard,IN,47374,1
243780004,New Albany Campus,Purdue University-Main Campus,New Albany,3000 Technology Ave.,IN,47150,1
243780005,South Bend Campus,Purdue University-Main Campus,South Bend,1733 Northside Boulevard,IN,466347111,1
243780006,Vincennes Campus,Purdue University-Main Campus,Vincennes,1002 North First St.,IN,47591,1
243780007,Kokomo Campus,Purdue University-Main Campus,Kokomo,2300 S. Washington St.,IN,469049003,1
243780008,Indianapolis Campus,Purdue University-Main Campus,Indianapolis,2175 S. Hoffman Rd.,IN,462413650,1
243780009,Lafayette Campus,Purdue University-Main Campus,Lafayette,5500 State Road 38 East,IN,47903,1
243780010,Columbus Campus,Purdue University-Main Campus,Columbus,4444 Kelly St.,IN,47203,1
243799001,Main Campus,Blue Hills Regional Technical School,CANTON,800 RANDOLPH ST,MA,20219103,7
243823001,PARKER UNIVERSITY,Parker University,DALLAS,2500 WALNUT HILL LN,TX,752295668,2
243832001,EDP UNIVERSITY OF PUERTO RICO,EDP University of Puerto Rico Inc-San Juan,Hato Rey,PONCE DE LEON AVE. #560,PR,9192303,2
243832002,Humacao Campus Branch,EDP University of Puerto Rico Inc-San Juan,Humacao,Calle Antonio Lopez #6,PR,791,2
243832003,Manati Campus Branch,EDP University of Puerto Rico Inc-San Juan,Manati,52 McKinley St,PR,674,2
243841001,Hato Rey Main Campus,ICPR Junior College-General Institutional,HATO REY,558 MUNOZ RIVERA AVE,PR,9190304,6
244233001,Main Campus,City College-Fort Lauderdale,FORT LAUDERDALE,2000 West Commercial Blvd,FL,333093073,2
244279001,Main Campus,Meridian College,SARASOTA,7020 Professional Pkwy E,FL,34240,6
244446001,DeKalb Campus,Georgia Piedmont Technical College,CLARKSTON,495 N INDIAN CREEK DR,GA,300212397,4
244446002,Regional Transportation Training Center,Georgia Piedmont Technical College,Lithonia,6720 Marbut Road,GA,30058,4
244446003,"Newton A,B,C Campus",Georgia Piedmont Technical College,Covington,16200 Alcovy-Jersey Road,GA,30014,4
244446004,Newton D and Conference Center,Georgia Piedmont Technical College,Covington,8100 Bob Williams Parkway,GA,30014,4
244446006,South DeKalb Campus,Georgia Piedmont Technical College,Decatur,2460 Wesley Chapel Road,GA,30032,4
244561001,Chicago Campus,Cortiva Institute-Chicago,CHICAGO,17 N. State Street - Suite 500,IL,60602,9
244613001,ETI School of Skilled Trades,ETI School of Skilled Trades,Willowbrook,500 Joliet Road,IL,60527,9
245069001,BRANCH CAMPUS,Trend Setters' Academy of Beauty Culture-Elizabethtown,Elizabethtown,622 B Westport Road,KY,42701,6
245281001,Main Campus,Traxlers School of Hair,JACKSON,2845 SUNCREST DR,MS,39212,9
245342001,Vatterott College-Berkeley,Vatterott College-Berkeley,Berkeley,8580 Evans Avenue,MO,63134,6
245421001,Branch Campus,Metro Business College-Rolla,Rolla,1202 E Hwy 72,MO,65401,6
245430001,Branch Campus,Metro Business College-Jefferson City,Jefferson City,210 El Mercado Plaza,MO,65109,6
245625001,Main Campus,Warren County Community College,WASHINGTON,475 RTE 57 WEST,NJ,78824343,4
245652001,St. John's College Santa Fe,St. John's College,SANTA FE,1160 CAMINO de CRUZ BLANCA,NM,875054599,2
245777001,Main Campus,Bais Medrash Elyon,MONSEY,73 MAIN ST,NY,10952,2
245838001,Main Campus,Antioch University-Los Angeles,Culver City,400 Corporate Pointe,CA,902307615,2
245847001,Antioch University at Santa Barbara,Antioch University-Santa Barbara,SANTA BARBARA,602 Anacapa St.,CA,931011615,2
245865001,Main Campus,Antioch University-New England,KEENE,40 AVON ST,NH,3431,2
245883001,Main Campus,Antioch University-Seattle,Seattle,"2400 3rd Ave, Suite 200",WA,981211814,2
245892001,Antioch University Midwest,Antioch University-Midwest,Yellow Springs,900 Dayton St,OH,45387,2
245892002,Antioch University PhD in Leadership and Change,Antioch University-Midwest,Yellow Springs,900 Dayton Street,OH,45387,2
245953001,Mid-America Christian University,Mid-America Christian University,OKLAHOMA CITY,3500 SW 119TH ST,OK,731709797,2
245962001,Platt College - Tulsa Campus,Platt College-Tulsa,TULSA,3801 S SHERIDAN,OK,74145,3
245980001,PONCA CITY BEAUTY COLLEGE INC (245980,Ponca City Beauty College,PONCA CITY,3010 N. 14th Street,OK,74601,9
245999001,Rockwell Campus,Francis Tuttle Technology Center,OKLAHOMA CITY,12777 N ROCKWELL AVE,OK,731422789,7
245999002,Francis Tuttle-Portland Campus,Francis Tuttle Technology Center,Oklahoma City,3500 NW 150th,OK,73134,7
245999003,Reno Campus,Francis Tuttle Technology Center,Oklahoma City,7301 West Reno Ave,OK,73127,7
246017001,Central Technology Center- Drumright Campus,Central Technology Center,DRUMRIGHT,3 COURT CIR,OK,74030,7
246017002,Central Technology Center-Sapulpa Campus,Central Technology Center,Sapulpa,1720 South Main,OK,74066,7
246035001,Carrington College-Portland,Carrington College-Portland,PORTLAND,"2004 Lloyd Center, 3rd Floor",OR,97232,6
246071001,Main Campus,Career Technology Center of Lackawanna County,SCRANTON,3201 ROCKWELL AVE,PA,18508,7
246202001,Brightwood College-Nashville,Brightwood College-Nashville,NASHVILLE,750 Envious Lane,TN,372175318,6
246266001,Brightwood College-El Paso,Brightwood College-El Paso,El Paso,8360 Burnham Road Ste 100,TX,79907,6
246345001,Main Campus,Houston Graduate School of Theology,HOUSTON,4300-C West Bellfort,TX,77035,2
246354001,Main Campus,Palo Alto College,SAN ANTONIO,1400 VILLARET,TX,782242499,4
246406001,Branch Campus,Sebring Career Schools-Huntsville,HUNTSVILLE,2505 Lake Rd. Suite 1,TX,77340,9
246415001,University of Cosmetology Arts & Sciences,UCAS University of Cosmetology Arts & Sciences-San Antonio 410,SAN ANTONIO,4522 Fredericksburg A-85,TX,78201,9
246460001,Main Campus,Central Texas Beauty College-Round Rock,ROUND ROCK,1400 N. Mays St.,TX,786644604,9
246789001,Main Campus,Unification Theological Seminary,BARRYTOWN,30 SEMINARY DRIVE,NY,12507,2
246813001,Athens Technical College - Athens,Athens Technical College,ATHENS,800 US Highway 29 N,GA,306011500,4
246813002,Elbert County Campus,Athens Technical College,Elberton,1317 Athens Highway,GA,30635,4
246813003,Greene County Campus,Athens Technical College,Greensboro,1051 Athens Highway,GA,30642,4
246813004,Hart County Adult Learning Center,Athens Technical College,Hartwell,110 Benson Street,GA,30643,4
246813005,Madison County Adult Learning Center,Athens Technical College,Comer,282 Spring Circle,GA,30629,4
246813006,Oconee County Adult Learning Center,Athens Technical College,Watkinsville,1112 Experiment Station Road,GA,30677,4
246813007,Oglethorpe County Adult Learning Center,Athens Technical College,Crawford,29 Oglethorpe Dr.,GA,30630,4
246813008,Taliaferro County Adult Learning Center,Athens Technical College,Crawfordville,116 Commerce Street,GA,30631,4
246813009,Walton County Campus,Athens Technical College,Monroe,212 Bryant Road,GA,30655,4
246813010,Wilkes County Adult Learning Center,Athens Technical College,Washington,1024 E. Robert Toombs Ave.,GA,30673,4
246813011,Clarke County Adult Learning Center,Athens Technical College,Athens,440-3 Dearing Extension,GA,30606,4
246895001,GateWay Community College Central City Campus,GateWay Community College-Central City,PHOENIX,1245 E BUCKEYE Rd,AZ,850344101,7
246974001,Carrington College-San Leandro,Carrington College-San Leandro,SAN LEANDRO,"15555 E.14th Street, Suite 500",CA,94578,6
247010001,Main Campus,Headmasters School of Hair Design,LEWISTON,602 MAIN ST,ID,83501,6
247047001,Main Campus,The Salon Professional Academy,NAMPA,120 HOLLY ST,ID,836865104,6
247065001,Main Campus,Beckfield College-Florence,FLORENCE,16 Spiral Drive,KY,41042,3
247153001,Dorsey School of Business - Wayne,Dorsey Business Schools-Wayne,WAYNE,35005 W. Michigan Avenue,MI,48184,9
247162001,Main Campus,Ecumenical Theological Seminary,Detroit,2930 Woodward Avenue,MI,48201,2
247409001,Ross Medical Education Center,Ross Medical Education Center-Saginaw,SAGINAW,"4300 Fashion Square Blvd., Suite 202",MI,48603,9
247603001,Sussex County Community College,Sussex County Community College,Newton,One Colleg Hill Road,NJ,7860,4
247649001,Main Campus,Landmark College,PUTNEY,19 RIVER RD SOUTH,VT,5346,2
247700001,NAU-Independence,National American University-Independence,Independence,3620 Arrowhead Avenue,MO,640579998,3
247773001,Main Campus,Yeshiva Gedolah of Greater Detroit,OAK PARK,24600 GREENFIELD RD,MI,48237,2
247825001,Main Campus,Austin Graduate School of Theology,AUSTIN,7640 Guadalupe St,TX,78752,2
247834001,Central Park Campus,Collin County Community College District,MCKINNEY,2200 W UNIVERSITY DR,TX,75070,4
247834002,Spring Creek Campus,Collin County Community College District,Plano,2800 E. Spring Creek,TX,75074,4
247834003,Preston Ridge,Collin County Community College District,Frisco,9700 Wade Blvd.,TX,75035,4
247834004,Collin College Higher Education Center,Collin County Community College District,McKinney,3452 Spur 399,TX,75069,4
247834005,Collin College Courtyard Center,Collin County Community College District,Plano,4800 Preston Park Blvd,TX,75093,4
247834006,Rockwall Higher Education Center,Collin County Community College District,Rockwall,2610 Observation Trail,TX,75032,4
247940001,Main Campus,Owensboro Community and Technical College,OWENSBORO,4800 NEW HARTFORD RD,KY,42303,4
247940002,Downtown Campus,Owensboro Community and Technical College,Owensboro,1501 Frederica Street,KY,42301,4
247940003,Southeastern Campus,Owensboro Community and Technical College,Owensboro,1901 Southeastern Parkway,KY,42303,4
248192001,JENNY LEA ACADEMY OF COSMETOLOGY,Jenny Lea Academy of Cosmetology,Whitesburg,74  Parkway Plaza Loop,KY,41858,6
248305001,Empire Beauty School - Louisville-Hurstbourne,Empire Beauty School-Hurstborne,LOUISVILLE,5314 BARDSTOWN RD,KY,40291,6
248527001,Main Campus,Cloyd's Beauty School 3 Inc,MONROE,2514 FERRAND ST,LA,71201,9
248606001,Franklin Road Campus,Moore Norman Technology Center,NORMAN,4701 12TH AVE NW,OK,730698399,4
248624001,Main Campus,Fayette County Career & Technical Institute Practical Nursing Program,UNIONTOWN,175 GEORGES FAIRCHANCE RD,PA,15401,7
248633001,FCCTC-PNP,Franklin County Career and Technology Center,Chambersburg,2463 Loop Road,PA,172028895,7
248660001,Main Campus,Paul Mitchell the School-Knoxville,KNOXVILLE,8380 Kingston Pike,TN,379195449,9
248703001,Ogle School Hair Skin Nails,Ogle School Hair Skin Nails-Hurst,HURST,720-B ARCADIA STREET,TX,760534650,9
248846001,Branch Campus,FIDM-Fashion Institute of Design & Merchandising-San Diego,San Diego,"350 Tenth Avenue, Third Floor",CA,92101,6
248925001,Tennessee College of Applied Technology Nashville,Tennessee College of Applied Technology Nashville,NASHVILLE,100 WHITE BRIDGE RD,TN,37209,4
